movieId	title	genres	item_id	i_genre_c	i_title_c
2306	Holy Man (1998)	Comedy	1795	176	1327
2307	One Tough Cop (1998)	Action|Drama	1796	64	2080
2310	Mighty, The (1998)	Drama	1797	238	1829
2311	2010 (1984)	Mystery|Sci-Fi	1798	284	17
2312	Children of a Lesser God (1986)	Drama	1799	238	549
2313	Elephant Man, The (1980)	Drama	1800	238	870
2314	Beloved (1998)	Drama	1801	238	295
2315	Bride of Chucky (1998)	Horror|Thriller	1802	277	444
2316	Practical Magic (1998)	Drama|Romance	1803	251	2242
2318	Happiness (1998)	Comedy	1804	176	1250
2320	Apt Pupil (1998)	Drama|Thriller	1805	259	174
2321	Pleasantville (1998)	Comedy	1806	176	2205
2322	Soldier (1998)	Action|Adventure|Sci-Fi|Thriller|War	1807	35	2595
2323	Cruise, The (1998)	Documentary	1808	234	677
2324	Life Is Beautiful (La Vita è bella) (1997)	Comedy|Drama	1809	185	1622
2325	Orgazmo (1997)	Comedy	1810	176	2092
2327	Tales from the Darkside: The Movie (1990)	Horror	1811	271	2756
2328	Vampires (1998)	Horror	1812	271	2959
2329	American History X (1998)	Drama	1813	238	118
2330	Hands on a Hard Body (1996)	Documentary	1814	234	1245
2331	Living Out Loud (1998)	Comedy|Romance	1815	206	1655
2333	Gods and Monsters (1998)	Drama	1816	238	1151
2334	Siege, The (1998)	Action|Thriller	1817	92	2541
2335	Waterboy, The (1998)	Comedy	1818	176	3004
2336	Elizabeth (1998)	Drama	1819	238	871
2337	Velvet Goldmine (1998)	Drama	1820	238	2964
2338	I Still Know What You Did Last Summer (1998)	Horror|Mystery|Thriller	1821	273	1391
2339	I'll Be Home For Christmas (1998)	Comedy|Romance	1822	206	1393
2340	Meet Joe Black (1998)	Romance	1823	287	1792
2341	Dancing at Lughnasa (1998)	Drama	1824	238	705
2342	Hard Core Logo (1996)	Comedy	1825	176	1254
2344	Runaway Train (1985)	Action|Adventure|Drama|Thriller	1826	22	2437
2345	Desert Bloom (1986)	Drama	1827	238	759
2346	Stepford Wives, The (1975)	Sci-Fi|Thriller	1828	292	2685
2347	Pope of Greenwich Village, The (1984)	Action	1829	1	2230
2348	Sid and Nancy (1986)	Drama	1830	238	2540
2349	Mona Lisa (1986)	Comedy|Thriller	1831	212	1859
2351	Nights of Cabiria (Le Notti di Cabiria) (1957)	Drama	1832	238	2012
2352	Big Chill, The (1983)	Comedy|Drama	1833	185	326
2353	Enemy of the State (1998)	Action|Thriller	1834	92	884
2354	Rugrats Movie, The (1998)	Animation|Children's|Comedy	1835	145	2429
2355	Bug's Life, A (1998)	Animation|Children's|Comedy	1836	145	472
2356	Celebrity (1998)	Comedy	1837	176	523
2357	Central Station (Central do Brasil) (1998)	Drama	1838	238	531
2359	Waking Ned Devine (1998)	Comedy	1839	176	2987
2360	Celebration, The (Festen) (1998)	Drama	1840	238	522
2361	Pink Flamingos (1972)	Comedy	1841	176	2190
2362	Glen or Glenda (1953)	Drama	1842	238	1137
2363	Godzilla (Gojira) (1954)	Action|Sci-Fi	1843	86	1153
2364	Godzilla (Gojira) (1984)	Action|Sci-Fi	1844	86	1154
2365	King Kong vs. Godzilla (Kingukongu tai Gojira) (1962)	Action|Sci-Fi	1845	86	1547
2366	King Kong (1933)	Action|Adventure|Horror	1846	25	1545
2367	King Kong (1976)	Action|Adventure|Horror	1847	25	1546
2369	Desperately Seeking Susan (1985)	Comedy|Romance	1848	206	763
2370	Emerald Forest, The (1985)	Action|Adventure|Drama	1849	19	872
2371	Fletch (1985)	Comedy	1850	176	1004
2372	Fletch Lives (1989)	Comedy	1851	176	1005
2373	Red Sonja (1985)	Action|Adventure	1852	2	2340
2374	Gung Ho (1986)	Comedy|Drama	1853	185	1223
2375	Money Pit, The (1986)	Comedy	1854	176	1860
2376	View to a Kill, A (1985)	Action	1855	1	2973
2377	Lifeforce (1985)	Horror|Sci-Fi	1856	275	1628
2378	Police Academy (1984)	Comedy	1857	176	2216
2379	Police Academy 2: Their First Assignment (1985)	Comedy	1858	176	2217
2380	Police Academy 3: Back in Training (1986)	Comedy	1859	176	2218
2381	Police Academy 4: Citizens on Patrol (1987)	Comedy	1860	176	2219
2382	Police Academy 5: Assignment: Miami Beach (1988)	Comedy	1861	176	2220
2383	Police Academy 6: City Under Siege (1989)	Comedy	1862	176	2221
2384	Babe: Pig in the City (1998)	Children's|Comedy	1863	160	213
2385	Home Fries (1998)	Comedy|Romance	1864	206	1332
2386	Jerry Springer: Ringmaster (1998)	Drama	1865	238	1486
2387	Very Bad Things (1998)	Comedy|Crime	1866	177	2967
2388	Steam: The Turkish Bath (Hamam) (1997)	Drama|Romance	1867	251	2681
2389	Psycho (1998)	Crime|Horror|Thriller	1868	231	2277
2390	Little Voice (1998)	Comedy	1869	176	1650
2391	Simple Plan, A (1998)	Crime|Thriller	1870	233	2545
2392	Jack Frost (1998)	Comedy|Drama	1871	185	1462
2393	Star Trek: Insurrection (1998)	Action|Sci-Fi	1872	86	2665
2394	Prince of Egypt, The (1998)	Animation|Musical	1873	156	2256
2395	Rushmore (1998)	Comedy	1874	176	2441
2396	Shakespeare in Love (1998)	Comedy|Romance	1875	206	2517
2397	Mass Appeal (1984)	Drama	1876	238	1772
2398	Miracle on 34th Street (1947)	Drama	1877	238	1838
2399	Santa Claus: The Movie (1985)	Adventure|Children's|Fantasy	1878	115	2458
2400	Prancer (1989)	Children's|Drama	1879	167	2243
2401	Pale Rider (1985)	Western	1880	297	2118
2402	Rambo: First Blood Part II (1985)	Action|War	1881	94	2316
2403	First Blood (1982)	Action	1882	1	988
2404	Rambo III (1988)	Action|War	1883	94	2315
2405	Jewel of the Nile, The (1985)	Action|Adventure|Comedy|Romance	1884	13	1488
2406	Romancing the Stone (1984)	Action|Adventure|Comedy|Romance	1885	13	2408
2407	Cocoon (1985)	Comedy|Sci-Fi	1886	210	603
2408	Cocoon: The Return (1988)	Comedy|Sci-Fi	1887	210	604
2409	Rocky II (1979)	Action|Drama	1888	64	2400
2410	Rocky III (1982)	Action|Drama	1889	64	2401
2411	Rocky IV (1985)	Action|Drama	1890	64	2402
2412	Rocky V (1990)	Action|Drama	1891	64	2403
2413	Clue (1985)	Comedy|Mystery	1892	202	600
2414	Young Sherlock Holmes (1985)	Action|Adventure|Mystery	1893	27	3121
2415	Violets Are Blue... (1986)	Drama|Romance	1894	251	2976
2416	Back to School (1986)	Comedy	1895	176	221
2417	Heartburn (1986)	Comedy|Drama	1896	185	1276
2418	Nothing in Common (1986)	Comedy	1897	176	2036
2419	Extremities (1986)	Drama|Thriller	1898	259	917
2420	Karate Kid, The (1984)	Drama	1899	238	1522
2421	Karate Kid, Part II, The (1986)	Action|Adventure|Drama	1900	19	1521
2422	Karate Kid III, The (1989)	Action|Adventure|Drama	1901	19	1520
2423	Christmas Vacation (1989)	Comedy	1902	176	561
2424	You've Got Mail (1998)	Comedy|Romance	1903	206	3115
2425	General, The (1998)	Crime	1904	215	1104
2426	Theory of Flight, The (1998)	Comedy|Drama|Romance	1905	187	2795
2427	Thin Red Line, The (1998)	Action|Drama|War	1906	73	2803
2428	Faculty, The (1998)	Horror|Sci-Fi	1907	275	930
2429	Mighty Joe Young (1998)	Adventure|Children's|Drama	1908	112	1827
2430	Mighty Joe Young (1949)	Adventure|Children's|Drama	1909	112	1826
2431	Patch Adams (1998)	Comedy|Drama	1910	185	2140
2432	Stepmom (1998)	Drama	1911	238	2686
2433	Civil Action, A (1998)	Drama	1912	238	582
2434	Down in the Delta (1998)	Drama	1913	238	815
2435	Hurlyburly (1998)	Drama	1914	238	1377
2436	Tea with Mussolini (1999)	Comedy	1915	176	2772
2437	Wilde (1997)	Drama	1916	238	3067
2439	Affliction (1997)	Drama	1917	238	58
2440	Another Day in Paradise (1998)	Drama	1918	238	159
2441	Hi-Lo Country, The (1998)	Drama|Western	1919	262	1305
2442	Hilary and Jackie (1998)	Drama	1920	238	1318
2443	Playing by Heart (1998)	Drama|Romance	1921	251	2204
2445	At First Sight (1999)	Drama	1922	238	196
2446	In Dreams (1999)	Thriller	1923	295	1410
2447	Varsity Blues (1999)	Comedy|Drama	1924	185	2962
2448	Virus (1999)	Horror|Sci-Fi	1925	275	2979
2450	Howard the Duck (1986)	Adventure|Children's|Sci-Fi	1926	119	1367
2451	Gate, The (1987)	Horror	1927	271	1099
2453	Boy Who Could Fly, The (1986)	Drama|Fantasy	1928	239	419
2454	Fly, The (1958)	Horror|Sci-Fi	1929	275	1016
2455	Fly, The (1986)	Horror|Sci-Fi	1930	275	1017
2456	Fly II, The (1989)	Horror|Sci-Fi	1931	275	1015
2457	Running Scared (1986)	Action|Comedy	1932	43	2439
2458	Armed and Dangerous (1986)	Comedy|Crime	1933	177	180
2459	Texas Chainsaw Massacre, The (1974)	Horror	1934	271	2788
2460	Texas Chainsaw Massacre 2, The (1986)	Horror	1935	271	2787
2461	Leatherface: Texas Chainsaw Massacre III (1990)	Horror	1936	271	1608
2462	Return of the Texas Chainsaw Massacre, The (1994)	Horror	1937	271	2367
2463	Ruthless People (1986)	Comedy	1938	176	2442
2466	Belizaire the Cajun (1986)	Drama	1939	238	292
2467	Name of the Rose, The (1986)	Mystery	1940	282	1964
2468	Jumpin' Jack Flash (1986)	Action|Comedy|Romance|Thriller	1941	51	1505
2469	Peggy Sue Got Married (1986)	Comedy|Romance	1942	206	2153
2470	Crocodile Dundee (1986)	Adventure|Comedy	1943	120	665
2471	Crocodile Dundee II (1988)	Adventure|Comedy	1944	120	666
2472	Tough Guys (1986)	Comedy	1945	176	2877
2473	Soul Man (1986)	Comedy	1946	176	2617
2474	Color of Money, The (1986)	Drama	1947	238	610
2475	52 Pick-Up (1986)	Action|Mystery|Thriller	1948	81	22
2476	Heartbreak Ridge (1986)	Action|War	1949	94	1275
2478	Three Amigos! (1986)	Comedy|Western	1950	214	2819
2481	My Name Is Joe (1998)	Drama|Romance	1951	251	1949
2482	Still Crazy (1998)	Comedy|Romance	1952	206	2690
2483	Day of the Beast, The (El Día de la bestia) (1995)	Comedy|Horror|Thriller	1953	199	718
2485	She's All That (1999)	Comedy|Romance	1954	206	2526
2488	Peeping Tom (1960)	Drama|Horror|Thriller	1955	244	2152
2490	Payback (1999)	Action|Thriller	1956	92	2148
2491	Simply Irresistible (1999)	Comedy|Romance	1957	206	2548
2492	20 Dates (1998)	Comedy	1958	176	13
2493	Harmonists, The (1997)	Drama	1959	238	1259
2494	Last Days, The (1998)	Documentary	1960	234	1590
2495	Fantastic Planet, The (La Planète sauvage) (1973)	Animation|Sci-Fi	1961	158	943
2496	Blast from the Past (1999)	Comedy|Romance	1962	206	365
2497	Message in a Bottle (1999)	Romance	1963	287	1805
2498	My Favorite Martian (1999)	Comedy|Sci-Fi	1964	210	1937
2499	God Said 'Ha!' (1998)	Comedy	1965	176	1145
2500	Jawbreaker (1999)	Comedy	1966	176	1474
2501	October Sky (1999)	Drama	1967	238	2047
2502	Office Space (1999)	Comedy|Romance	1968	206	2054
2503	Apple, The (Sib) (1998)	Drama	1969	238	172
2504	200 Cigarettes (1999)	Comedy|Drama	1970	185	15
2505	8MM (1999)	Thriller	1971	295	29
2506	Other Sister, The (1999)	Comedy|Drama|Romance	1972	187	2100
2507	Breakfast of Champions (1999)	Comedy	1973	176	440
2509	Eight Days a Week (1997)	Comedy	1974	176	867
2511	Long Goodbye, The (1973)	Crime	1975	215	1666
2512	Ballad of Narayama, The (Narayama Bushiko) (1982)	Drama	1976	238	236
2513	Pet Sematary (1989)	Horror	1977	271	2167
2514	Pet Sematary II (1992)	Horror	1978	271	2168
2516	Children of the Corn III (1994)	Horror	1979	271	551
2517	Christine (1983)	Horror	1980	271	558
2518	Night Shift (1982)	Comedy	1981	176	1998
2519	House on Haunted Hill (1958)	Horror	1982	271	1358
2520	Airport (1970)	Drama	1983	238	76
2521	Airport 1975 (1974)	Drama	1984	238	77
2522	Airport '77 (1977)	Drama	1985	238	75
2523	Rollercoaster (1977)	Drama|Thriller	1986	259	2405
2524	Towering Inferno, The (1974)	Action|Drama	1987	64	2878
2525	Alligator (1980)	Action|Horror|Sci-Fi	1988	76	104
2526	Meteor (1979)	Sci-Fi	1989	291	1808
2527	Westworld (1973)	Action|Sci-Fi|Thriller|Western	1990	89	3022
2528	Logan's Run (1976)	Action|Adventure|Sci-Fi	1991	33	1661
2529	Planet of the Apes (1968)	Action|Sci-Fi	1992	86	2199
2530	Beneath the Planet of the Apes (1970)	Action|Sci-Fi	1993	86	297
2531	Battle for the Planet of the Apes (1973)	Action|Sci-Fi	1994	86	264
2532	Conquest of the Planet of the Apes (1972)	Action|Sci-Fi	1995	86	627
2533	Escape from the Planet of the Apes (1971)	Action|Sci-Fi	1996	86	893
2535	Earthquake (1974)	Action	1997	1	851
2539	Analyze This (1999)	Comedy	1998	176	136
2540	Corruptor, The (1999)	Action|Crime|Drama|Thriller	1999	58	642
2541	Cruel Intentions (1999)	Drama	2000	238	676
2542	Lock, Stock & Two Smoking Barrels (1998)	Comedy|Crime|Thriller	2001	183	1659
2546	Deep End of the Ocean, The (1999)	Drama	2002	238	749
2548	Rage: Carrie 2, The (1999)	Horror	2003	271	2305
2549	Wing Commander (1999)	Action|Sci-Fi	2004	86	3072
2550	Haunting, The (1963)	Horror|Thriller	2005	277	1267
2551	Dead Ringers (1988)	Drama|Thriller	2006	259	733
2552	My Boyfriend's Back (1993)	Comedy	2007	176	1930
2553	Village of the Damned (1960)	Horror|Sci-Fi|Thriller	2008	276	2974
2554	Children of the Damned (1963)	Horror|Sci-Fi|Thriller	2009	276	553
2555	Baby Geniuses (1999)	Comedy	2010	176	215
2558	Forces of Nature (1999)	Comedy|Romance	2011	206	1034
2559	King and I, The (1999)	Animation|Children's	2012	144	1549
2560	Ravenous (1999)	Drama|Horror	2013	243	2322
2561	True Crime (1999)	Crime|Thriller	2014	233	2902
2562	Bandits (1997)	Drama	2015	238	245
2565	King and I, The (1956)	Musical	2016	278	1548
2566	Doug's 1st Movie (1999)	Animation|Children's	2017	144	812
2567	EDtv (1999)	Comedy	2018	176	849
2568	Mod Squad, The (1999)	Action|Crime	2019	56	1854
2569	Among Giants (1998)	Drama|Romance	2020	251	133
2570	Walk on the Moon, A (1999)	Drama|Romance	2021	251	2991
2571	Matrix, The (1999)	Action|Sci-Fi|Thriller	2022	87	1777
2572	10 Things I Hate About You (1999)	Comedy|Romance	2023	206	6
2573	Tango (1998)	Drama	2024	238	2762
2574	Out-of-Towners, The (1999)	Comedy	2025	176	2106
2575	Dreamlife of Angels, The (La Vie rêvée des anges) (1998)	Drama	2026	238	827
2577	Metroland (1997)	Comedy|Drama	2027	185	1810
2579	Following (1998)	Drama	2028	238	1020
2580	Go (1999)	Crime	2029	215	1142
2581	Never Been Kissed (1999)	Comedy|Romance	2030	206	1978
2582	Twin Dragons (Shuang long hui) (1992)	Action|Comedy	2031	43	2918
2583	Cookie's Fortune (1999)	Mystery	2032	282	635
2585	Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)	Drama|Romance	2033	251	1703
2586	Goodbye, Lover (1999)	Comedy|Crime|Thriller	2034	183	1176
2587	Life (1999)	Comedy	2035	176	1621
2589	Friends & Lovers (1999)	Comedy|Drama|Romance	2036	187	1071
2590	Hideous Kinky (1998)	Drama	2037	238	1308
2593	Monster, The (Il Mostro) (1994)	Comedy	2038	176	1865
2594	Open Your Eyes (Abre los ojos) (1997)	Drama|Romance|Sci-Fi	2039	252	2085
2596	SLC Punk! (1998)	Comedy|Drama	2040	185	2444
2597	Lost & Found (1999)	Comedy|Romance	2041	206	1679
2598	Pushing Tin (1999)	Comedy	2042	176	2291
2599	Election (1999)	Comedy	2043	176	869
2600	eXistenZ (1999)	Action|Sci-Fi|Thriller	2044	87	3125
2605	Entrapment (1999)	Crime|Thriller	2045	233	887
2606	Idle Hands (1999)	Comedy|Horror	2046	195	1401
2607	Get Real (1998)	Drama	2047	238	1113
2609	King of Masks, The (Bian Lian) (1996)	Drama	2048	238	1552
2610	Three Seasons (1999)	Drama	2049	238	2827
2611	Winslow Boy, The (1998)	Drama	2050	238	3077
2612	Mildred Pierce (1945)	Drama	2051	238	1831
2613	Night of the Comet (1984)	Action|Horror|Sci-Fi	2052	76	2000
2615	My Science Project (1985)	Adventure|Sci-Fi	2053	138	1951
2616	Dick Tracy (1990)	Action|Crime	2054	56	777
2617	Mummy, The (1999)	Action|Adventure|Horror|Thriller	2055	26	1909
2618	Castle, The (1997)	Comedy	2056	176	513
2620	This Is My Father (1998)	Drama|Romance	2057	251	2813
2621	Xiu Xiu: The Sent-Down Girl (Tian yu) (1998)	Drama|Romance	2058	251	3108
2622	Midsummer Night's Dream, A (1999)	Comedy|Fantasy	2059	192	1822
2624	After Life (1998)	Drama	2060	238	60
2625	Black Mask (Hak hap) (1996)	Action	2061	1	354
2626	Edge of Seventeen (1998)	Comedy|Drama|Romance	2062	187	862
2627	Endurance (1998)	Documentary|Drama	2063	235	883
2628	Star Wars: Episode I - The Phantom Menace (1999)	Action|Adventure|Fantasy|Sci-Fi	2064	24	2668
2629	Love Letter, The (1999)	Comedy|Romance	2065	206	1692
2630	Besieged (L' Assedio) (1998)	Drama	2066	238	302
2632	Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)	Drama	2067	238	2462
2633	Mummy, The (1932)	Horror|Romance	2068	274	1907
2634	Mummy, The (1959)	Horror	2069	271	1908
2635	Mummy's Curse, The (1944)	Horror	2070	271	1904
2637	Mummy's Hand, The (1940)	Horror	2071	271	1905
2638	Mummy's Tomb, The (1942)	Horror	2072	271	1906
2639	Mommie Dearest (1981)	Drama	2073	238	1858
2640	Superman (1978)	Action|Adventure|Sci-Fi	2074	33	2727
2641	Superman II (1980)	Action|Adventure|Sci-Fi	2075	33	2728
2642	Superman III (1983)	Action|Adventure|Sci-Fi	2076	33	2729
2643	Superman IV: The Quest for Peace (1987)	Action|Adventure|Sci-Fi	2077	33	2730
2644	Dracula (1931)	Horror	2078	271	819
2645	Dracula (1958)	Horror	2079	271	820
2646	House of Dracula (1945)	Horror	2080	271	1354
2647	House of Frankenstein (1944)	Horror	2081	271	1355
2648	Frankenstein (1931)	Horror	2082	271	1045
2649	Son of Frankenstein (1939)	Horror	2083	271	2612
2650	Ghost of Frankenstein, The (1942)	Horror	2084	271	1122
2651	Frankenstein Meets the Wolf Man (1943)	Horror	2085	271	1046
2652	Curse of Frankenstein, The (1957)	Horror	2086	271	688
2653	Son of Dracula (1943)	Horror	2087	271	2610
2654	Wolf Man, The (1941)	Horror	2088	271	3088
2656	Tarantula (1955)	Horror|Sci-Fi	2089	275	2766
2657	Rocky Horror Picture Show, The (1975)	Comedy|Horror|Musical|Sci-Fi	2090	197	2399
2659	It Came from Hollywood (1982)	Comedy|Documentary	2091	184	1452
2660	Thing From Another World, The (1951)	Sci-Fi	2092	291	2804
2661	It Came from Outer Space (1953)	Sci-Fi	2093	291	1453
2662	War of the Worlds, The (1953)	Action|Sci-Fi|War	2094	90	2999
2663	It Came from Beneath the Sea (1955)	Sci-Fi	2095	291	1451
2664	Invasion of the Body Snatchers (1956)	Horror|Sci-Fi	2096	275	1442
2665	Earth Vs. the Flying Saucers (1956)	Sci-Fi	2097	291	850
2666	It Conquered the World (1956)	Sci-Fi	2098	291	1454
2667	Mole People, The (1956)	Sci-Fi	2099	291	1856
2668	Swamp Thing (1982)	Horror|Sci-Fi	2100	275	2737
2669	Pork Chop Hill (1959)	War	2101	296	2232
2670	Run Silent, Run Deep (1958)	War	2102	296	2434
2671	Notting Hill (1999)	Comedy|Romance	2103	206	2039
2672	Thirteenth Floor, The (1999)	Drama|Sci-Fi|Thriller	2104	258	2811
2673	Eternity and a Day (Mia eoniotita ke mia mera ) (1998)	Drama	2105	238	895
2674	Loss of Sexual Innocence, The (1999)	Drama	2106	238	1678
2675	Twice Upon a Yesterday (1998)	Comedy|Drama|Romance	2107	187	2916
2676	Instinct (1999)	Drama|Thriller	2108	259	1439
2677	Buena Vista Social Club (1999)	Documentary	2109	234	469
2678	Desert Blue (1999)	Drama	2110	238	760
2681	Free Enterprise (1998)	Comedy|Romance|Sci-Fi	2111	207	1049
2682	Limbo (1999)	Drama	2112	238	1633
2683	Austin Powers: The Spy Who Shagged Me (1999)	Comedy	2113	176	202
2686	Red Violin, The (Le Violon rouge) (1998)	Drama|Mystery	2114	247	2342
2687	Tarzan (1999)	Animation|Children's	2115	144	2767
2688	General's Daughter, The (1999)	Drama|Thriller	2116	259	1102
2689	Get Bruce (1999)	Documentary	2117	234	1110
2690	Ideal Husband, An (1999)	Comedy	2118	176	1399
2691	Legend of 1900, The (Leggenda del pianista sull'oceano) (1998)	Drama	2119	238	1611
2692	Run Lola Run (Lola rennt) (1998)	Action|Crime|Romance	2120	61	2433
2693	Trekkies (1997)	Documentary	2121	234	2891
2694	Big Daddy (1999)	Comedy	2122	176	328
2696	Dinner Game, The (Le Dîner de cons) (1998)	Comedy	2123	176	783
2697	My Son the Fanatic (1998)	Comedy|Drama|Romance	2124	187	1952
2699	Arachnophobia (1990)	Action|Comedy|Sci-Fi|Thriller	2125	52	175
2700	South Park: Bigger, Longer and Uncut (1999)	Animation|Comedy	2126	154	2621
2701	Wild Wild West (1999)	Action|Sci-Fi|Western	2127	91	3066
2702	Summer of Sam (1999)	Drama	2128	238	2721
2704	Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)	Drama|Romance	2129	251	1704
2706	American Pie (1999)	Comedy	2130	176	120
2707	Arlington Road (1999)	Thriller	2131	295	178
2708	Autumn Tale, An (Conte d'automne) (1998)	Romance	2132	287	204
2709	Muppets From Space (1999)	Children's|Comedy	2133	160	1913
2710	Blair Witch Project, The (1999)	Horror	2134	271	362
2711	My Life So Far (1999)	Drama	2135	238	1944
2712	Eyes Wide Shut (1999)	Drama	2136	238	920
2713	Lake Placid (1999)	Horror|Thriller	2137	277	1581
2714	Wood, The (1999)	Drama	2138	238	3097
2716	Ghostbusters (1984)	Comedy|Horror	2139	195	1123
2717	Ghostbusters II (1989)	Comedy|Horror	2140	195	1124
2718	Drop Dead Gorgeous (1999)	Comedy	2141	176	832
2719	Haunting, The (1999)	Horror|Thriller	2142	277	1268
2720	Inspector Gadget (1999)	Action|Adventure|Children's|Comedy	2143	6	1437
2721	Trick (1999)	Romance	2144	287	2895
2722	Deep Blue Sea (1999)	Action|Sci-Fi|Thriller	2145	87	748
2723	Mystery Men (1999)	Action|Adventure|Comedy	2146	9	1953
2724	Runaway Bride (1999)	Comedy|Romance	2147	206	2436
2725	Twin Falls Idaho (1999)	Drama	2148	238	2919
2726	Killing, The (1956)	Crime|Film-Noir	2149	225	1542
2727	Killer's Kiss (1955)	Film-Noir	2150	264	1537
2728	Spartacus (1960)	Drama	2151	238	2628
2729	Lolita (1962)	Drama	2152	238	1662
2730	Barry Lyndon (1975)	Drama	2153	238	254
2731	400 Blows, The (Les Quatre cents coups) (1959)	Drama	2154	238	20
2732	Jules and Jim (Jules et Jim) (1961)	Drama	2155	238	1502
2733	Vibes (1988)	Adventure|Comedy	2156	120	2970
2734	Mosquito Coast, The (1986)	Drama	2157	238	1877
2735	Golden Child, The (1986)	Action|Adventure|Comedy	2158	9	1160
2736	Brighton Beach Memoirs (1986)	Comedy	2159	176	452
2737	Assassination (1987)	Action	2160	1	190
2738	Crimes of the Heart (1986)	Comedy|Drama	2161	185	661
2739	Color Purple, The (1985)	Drama	2162	238	609
2741	No Mercy (1986)	Action|Thriller	2163	92	2023
2743	Native Son (1986)	Drama	2164	238	1967
2744	Otello (1986)	Drama	2165	238	2096
2745	Mission, The (1986)	Drama	2166	238	1846
2746	Little Shop of Horrors (1986)	Comedy|Horror|Musical	2167	196	1648
2747	Little Shop of Horrors, The (1960)	Comedy|Horror	2168	195	1649
2748	Allan Quartermain and the Lost City of Gold (1987)	Action|Adventure	2169	2	103
2749	Morning After, The (1986)	Drama|Mystery	2170	247	1873
2750	Radio Days (1987)	Comedy|Drama	2171	185	2303
2751	From the Hip (1987)	Comedy	2172	176	1078
2752	Outrageous Fortune (1987)	Comedy|Mystery	2173	202	2110
2753	Bedroom Window, The (1987)	Thriller	2174	295	282
2755	Light of Day (1987)	Drama	2175	238	1630
2756	Wanted: Dead or Alive (1987)	Action	2176	1	2996
2757	Frances (1982)	Drama	2177	238	1044
2758	Plenty (1985)	Drama	2178	238	2206
2759	Dick (1999)	Comedy	2179	176	776
2761	Iron Giant, The (1999)	Animation|Children's	2180	144	1449
2762	Sixth Sense, The (1999)	Thriller	2181	295	2561
2763	Thomas Crown Affair, The (1999)	Action|Thriller	2182	92	2816
2764	Thomas Crown Affair, The (1968)	Crime|Drama|Thriller	2183	224	2815
2766	Adventures of Sebastian Cole, The (1998)	Comedy|Drama	2184	185	55
2767	Illuminata (1998)	Comedy	2185	176	1405
2768	Stiff Upper Lips (1998)	Comedy	2186	176	2687
2769	Yards, The (1999)	Crime|Mystery	2187	232	3109
2770	Bowfinger (1999)	Comedy	2188	176	417
2771	Brokedown Palace (1999)	Drama	2189	238	458
2772	Detroit Rock City (1999)	Comedy	2190	176	766
2773	Alice and Martin (Alice et Martin) (1998)	Drama	2191	238	84
2774	Better Than Chocolate (1999)	Comedy|Romance	2192	206	312
2775	Head On (1998)	Drama	2193	238	1272
2776	Marcello Mastroianni: I Remember Yes, I Remember (1997)	Documentary	2194	234	1755
2779	Heaven Can Wait (1978)	Comedy	2195	176	1281
2780	Raven, The (1963)	Comedy|Horror	2196	195	2321
2781	Tingler, The (1959)	Horror	2197	271	2847
2782	Pit and the Pendulum (1961)	Horror	2198	271	2194
2784	Masque of the Red Death, The (1964)	Horror	2199	271	1771
2785	Tales of Terror (1962)	Horror	2200	271	2758
2786	Haunted Honeymoon (1986)	Comedy	2201	176	1265
2787	Cat's Eye (1985)	Horror	2202	271	518
2788	And Now for Something Completely Different (1971)	Comedy	2203	176	142
2789	Damien: Omen II (1978)	Horror	2204	271	699
2790	Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)	Horror	2205	271	980
2791	Airplane! (1980)	Comedy	2206	176	74
2792	Airplane II: The Sequel (1982)	Comedy	2207	176	73
2793	American Werewolf in Paris, An (1997)	Comedy|Horror	2208	195	128
2794	European Vacation (1985)	Comedy	2209	176	896
2795	Vacation (1983)	Comedy	2210	176	2956
2796	Funny Farm (1988)	Comedy	2211	176	1088
2797	Big (1988)	Comedy|Fantasy	2212	192	323
2798	Problem Child (1990)	Comedy	2213	176	2267
2799	Problem Child 2 (1991)	Comedy	2214	176	2268
2800	Little Nemo: Adventures in Slumberland (1992)	Animation|Children's	2215	144	1643
2801	Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997)	Drama|Romance	2216	251	2095
2802	Tequila Sunrise (1988)	Action|Romance|Thriller	2217	84	2779
2803	Pelican Brief, The (1993)	Thriller	2218	295	2154
2804	Christmas Story, A (1983)	Comedy|Drama	2219	185	560
2805	Mickey Blue Eyes (1999)	Comedy|Romance	2220	206	1816
2806	Teaching Mrs. Tingle (1999)	Comedy|Thriller	2221	212	2773
2808	Universal Soldier (1992)	Action|Sci-Fi	2222	86	2944
2809	Love Stinks (1999)	Comedy	2223	176	1694
2810	Perfect Blue (1997)	Animation|Mystery	2224	157	2158
2812	In Too Deep (1999)	Action|Thriller	2225	92	1413
2813	Source, The (1999)	Documentary	2226	234	2619
2815	Iron Eagle (1986)	Action|War	2227	94	1447
2816	Iron Eagle II (1988)	Action|War	2228	94	1448
2817	Aces: Iron Eagle III (1992)	Action|War	2229	94	40
2819	Three Days of the Condor (1975)	Thriller	2230	295	2824
2820	Hamlet (1964)	Drama	2231	238	1239
2822	Medicine Man (1992)	Adventure|Romance	2232	136	1790
2824	On the Ropes (1999)	Documentary	2233	234	2067
